"","Rod.PR.CCA0","Rod.PR.CCA1","Bipolar.CCA2","Others.CCA3","MG.CCA4","Cone.PR.CCA5","Bipolar.CCA6","Bipolar.CCA7","Bipolar.CCA8","Amacrine.CCA9","Rod.PR.CCA10","Microglia.CCA11","RGC.CCA12"
"RP11-665C16.5",0,0.00218391919698867,0,0,0,0,0,0,0,0,0,0,0
"ATG14",0.19151960524136,0.397803654996378,0.194392302863355,0.150684471086576,0.245422125585023,0.236670310282531,0.307432785468249,0.272150721329247,0.219910801265788,0.196124670009094,0.235539647656681,0.0889310174951192,0
"TBPL2",0.00210087211403198,0.00118559895072007,0,0,0,0,0,0,0,0,0,0,0
"KTN1-AS1",0.0222639941498069,0.0233711812327895,0.0424193463201611,0.0249108933994827,0.0321502141413733,0.0903851328986806,0.00741910211058617,0.0150356602388813,0.0158314019023013,0.0369926025535547,0.0300147972950665,0.0188024352914189,0
"KTN1",2.71427664925343,4.12044206994228,3.22494180294527,3.37473953790152,5.34275207231199,3.6429517164296,2.83297391615046,2.64998302106454,2.86264456019835,3.6907237523511,4.5818053332955,1.08510629639807,0.645154810670974
"LINC00520",0.000410672275213495,0.00185212138808567,0.00735740972090402,0,0,0,0,0,0,0,0,0,0
"CTD-2588E21.1",0.0147348588705225,0.0129786683538121,0.0429777773661554,0.0527147065047185,0.0111647238316829,0.0114520510187963,0.0716919119907659,0.0225973094584036,0.00737091319717782,0.084981427307618,0.0355706944057868,0.0337482331903079,0
"PELI2",0.21590770719821,0.316366751937701,0.511922994725667,0.16101719864225,0.193128518896087,0.268435429756523,0.303645627323917,0.601219411942487,0.427749152514108,0.303256702342144,0.209624363866399,0.0499363530968539,0.0362432790699384
"RP11-930O11.3",0.00248599541527914,0.00809350954820044,0.0137695810088018,0.00384868954045492,0.00293587462640995,0.0102092499325597,0.0160235482703361,0,0.00693185158073944,0,0,0,0
"TMEM260",0.0824946687624786,0.203988497248712,0.194766919312129,0.0460744593557637,0.107104475637079,0.0677063219507432,0.202325867752834,0.242841111756882,0.257695478025022,0.17383622122059,0.37204543380203,0.0471899034967067,0
"RP11-1085N6.2",0.0226001549925178,0.0295733100748186,0,0.0160849360070597,0.00225325962170024,0.00149643116132336,0.0129287747335541,0,0,0,0,0,0
"RP11-1085N6.3",0.141460713492277,0.0927068705717004,0,0.0422273863362994,0.0126432080668865,0.0187267462584637,0.0412159652512429,0.010848765577427,0.0641503402673567,0.0180150317424859,0.296769921668953,0,0
"RP11-1085N6.4",0.00035175005147862,0,0,0,0,0.00295460602396895,0.0168388260754599,0,0.00650416656910417,0,0,0,0
"OTX2",1.33694918656853,2.67759213256176,2.32645635254154,0.789264345816742,0.223683898949648,1.38961684441092,2.53072257026263,2.79018120000588,3.24302901269124,0.241783148038342,2.79677597391121,0.24979294665453,0.499295074462835
"OTX2-AS1",0.236392079785696,0.309740391137607,0.656431670569041,0.144262224483401,0.029245157835634,0.778274192695566,0.617212786266694,1.14439458062787,0.920809205917111,0,0.423774571286691,0.0128703607175998,0
"RP11-1085N6.5",0.352404723897312,0.878487571441682,0.032473801979419,0.200057135895106,0.0397355325177451,0.157330021720561,0.0431588314326727,0.0410727393746447,0.0447150771683566,0.0319957390080751,0.669944573858704,0.017098703067836,0
"RP11-108M12.3",0.00323362258090756,0.00366392230055147,0.00187526277119581,0.00507420002699474,0,0.0079577276167778,0.00830825624656246,0,0,0,0.113130783295929,0.00649123456141,0
"EXOC5",0.405950557980944,0.491589266310909,0.447473146836146,0.414907149284114,0.314037868198199,0.379955950441114,0.484575342056484,0.669512347438921,0.320382052383557,0.550871000954925,0.485301110532359,0.185374525261019,0.472288317534564
"AP5M1",0.597932694871818,0.797390237728865,0.459548175179514,0.377340296312836,0.396002072096605,0.868248969596762,0.514199827916902,0.530195487626562,0.485228974368984,0.544192549220906,0.676290355978568,0.305910046278758,1.02411070323736
"NAA30",0.268939123786382,0.264160704756012,0.266881126019708,0.19771435133473,0.273642619439289,0.289391117669608,0.319377790201865,0.304186626046947,0.281335232328739,0.352782267275457,0.18892875614387,0.103636431055292,0.226078877539473
"C14orf105",0,0.00194501860479699,0.00302773404384159,0,0.00675012065840677,0,0,0,0,0,0,0,0
"SLC35F4",0.0629754629549586,0.125527649852792,0.0146231080216554,0.03685640353839,0.00893004762154888,0.0763221975321406,0.0158513506199934,0.224441709174484,0,0.0590385343364082,0.132773117569119,0.0728562089208584,0
"RP11-409I10.2",0.000483646559552659,0.000827646847724898,0.00318927790283291,0,0,0,0,0,0,0,0,0,0
"C14orf37",0.00818950885105955,0.00682658764888098,0.0675726913493142,0.0491925019607992,0.148458869308669,0.0312719370792692,0,0.00423716604775795,0.0078624511348662,0.166938457385196,0,0.01717858860716,0.0788399262635762
"ACTR10",1.11910972240938,1.11989480537637,1.03058147256059,1.13140458559651,0.8903865284608,0.508257242964064,0.998024641900529,1.0176306004438,1.01430245833406,0.901403766622976,1.08816212212742,0.529148659050493,1.26684063431426
"PSMA3",1.31998986292435,1.38546972521591,0.834794955992737,1.01788202738581,1.05898948292958,0.726575534085573,0.81598328002231,0.80438541033759,0.777873229059915,0.749193598067814,1.11420180233069,0.599217947308133,1.85134367990689
"PSMA3-AS1",1.44973305195065,2.2070811909035,1.37973430595785,0.850264555154556,1.18073896735771,1.93444094974204,1.10983762047297,1.32031494523334,1.380285886003,1.05909478648479,2.06943334371972,0.812354776440751,0.392667684118786
"LINC00216",0.000840546452710655,0.00312783658145454,0,0,0,0,0,0,0,0,0,0,0
"ARID4A",0.41382245305877,0.746854684172444,3.61221232234316,0.396103657407402,1.06651816232191,0.517191174489857,1.86376102217826,1.79517238683196,1.81978817857455,1.82274320995134,0.35897424734537,0.382509486698679,0.346038792891826
"TOMM20L",0,0,0,0,0.00538026357911274,0,0.00507348434728609,0,0,0,0,0.0101691433615324,0
"TIMM9",0.532498104104186,0.598595712719729,0.502148059542364,0.416124080243561,0.333353076834513,0.949063238055195,0.473300862075914,0.502230292199163,0.540606707550335,0.517874253941569,0.665396319929084,0.662140380470734,0.89041831209647
"KIAA0586",0.138047817659688,0.619810654431296,0.394546812837182,0.135852402794296,0.281801319964997,0.617899142806545,0.503261872454065,0.63349830982438,0.426799899783345,0.362806715544072,0.867991027706107,0.109161643953289,0
"DACT1",0.00389931343923547,0.00792186279527709,0,0.0251429078838156,0.0263165401027147,0.00988187599945693,0.00324611772435462,0.00575986434367498,0,0.00470613925277803,0,0,0
"DAAM1",0.82312598054022,2.01161182027278,1.34363049079231,0.749662142449903,1.96198297550273,2.73424358491871,1.36374543460508,2.94202271552676,1.73717854193415,1.84412195498528,2.3266909619007,0.292431631745083,0.540759525803056
"GPR135",0.00280978586958907,0.0168664221703064,0.0180976150297325,0,0.0105852047078841,0.00876184853669067,0.00420349806702141,0.0291787703855804,0,0.0453238567356804,0,0.00649123456141,0
"L3HYPDH",0.00963922671256932,0.0150871056616083,0.0071243356870399,0.00390861043427007,0.0381518996048412,0.0226888865046959,0.00987492002942158,0.0223110698604219,0.0264308037234319,0.0305500633184375,0.0767472838970801,0.0672594226448561,0
"JKAMP",0.745701690690219,0.76929202701146,0.596916076368337,0.466122797560931,0.691571339893429,0.514572391467376,0.763570428875451,0.709774412062934,0.620628114901235,0.673407616143103,0.644058965799087,0.35031111197179,0.121672183289557
"CCDC175",0.036093630340506,0.127297484573518,0,0.0213783010138633,0.041703759266621,0.0223673489130946,0.013394633565015,0.00430072751106577,0,0.00482006690252861,0.0810001219796224,0,0
"RTN1",0.0803886155352641,0.0739253546271684,0.568401660855089,0.146707720544628,0.0898130599305793,0.206792279487125,0.157039159442835,0.455327405107422,0.304352397249575,7.4124454309968,0,0.0816346886832992,2.39735473951012
"RP11-62H20.1",0,0,0,0.00867645081103124,0.0210257891524566,0,0,0,0,0,0,0,0
"LRRC9",0,0,0,0.00577666378026033,0.0196069760367509,0,0,0,0,0,0.0243918501950128,0,0
"RP11-16B13.1",0.000286958603810948,0.00117907843229732,0,0,0,0,0,0,0,0,0,0,0
"PCNX4",0.472215213925622,0.800690740226021,0.517352654823532,0.337819117990647,0.650549939488131,1.24445391319792,0.657321915699887,0.573588038903878,0.468979715374795,0.725978779409429,0.697475902308953,0.114081344703601,0.06709767202202
"DHRS7",1.16313573679772,0.792143286332826,0.394239545520547,0.686506220019641,0.965022630020196,7.25833463121797,0.567254787587447,0.358328162677631,0.406763173344879,0.47815666141124,0.606989013130719,2.07490479784091,0.449981649167697
"CTD-2184C24.2",0.00139375974253249,0.0153986119454476,0.00439633099800231,0,0.00999716031885064,0.00578442823281591,0,0,0,0,0.0447529413870727,0.00956436242047233,0
"PPM1A",0.928611347334451,1.1550081049121,0.959774803931846,0.618769149159423,0.651442178234355,1.07984865618868,0.916424329447569,1.03975853650058,0.578052318480874,1.05132942978174,0.763462368869008,0.546338272199148,0.321787185312479
"CTD-2568P8.1",0.000161719050216256,0,0,0,0,0,0,0,0,0,0,0,0
"C14orf39",0.00120537445944296,0,0.00387415204497116,0.0213125090773485,0.103814367591297,0.0385200290574997,0.0362290840765689,0,0,0.0976779571841286,0,0,0.160743276912443
"SIX6",0.0254444158290533,0.0302205843322941,0.0260874545983417,0.673990279230048,1.47717185399211,1.57821051616199,0.166399296486999,0.0848533393061652,0.0217133505996378,0.673263453244165,0.0262567118719723,0.0117005866674155,0.264942955643096
"RP11-1042B17.3",0.00132139717487259,0,0,0.0789217774408819,0.0397015233303311,0.0075803057592131,0.00504248546125379,0,0,0.0271905672128078,0,0,0
"SIX1",0,0,0,0,0.00226949582015607,0,0,0,0,0,0,0,0
"SIX4",0.000258018359141534,0,0.00301071694804827,0.0187670780410173,0.00621455246978649,0.0136390930368596,0,0,0,0,0,0,0
"MNAT1",0.436515645606798,0.746414292469156,0.618421086266079,0.451968471464887,0.683998298554409,0.450983506119675,0.574123974957581,0.628377334667464,0.446668751218143,0.665276847705184,0.498728687144324,0.083728439415845,0.177990111576846
"TRMT5",0.071940045457773,0.0890393934230248,0.0490695062444721,0.0982428455007533,0.107486598788378,0.0447941808574503,0.0960193258421545,0.0445586517093354,0.0280340256987095,0.13098124294232,0.0909353635299806,0.00576676325995127,0
"SLC38A6",0.144132192271005,0.311333618934258,0.27825747276481,0.189548797355839,0.470745139864361,0.211172827233376,0.223220890758897,0.446597065254409,0.402491063845541,0.227409291701578,0.293600536147248,0.0879053252936771,0.173839238713422
"PRKCH",0.000288902865367509,0,0,0.0211083142789337,0.0602148858708176,0.00311431101892012,0,0,0,0,0,0.198309237349853,0
"TMEM30B",0.00496649390499384,0.000309094971160821,0,0.0196969126577723,0.139519430782906,0,0,0,0,0,0,0,0
"RP11-902B17.1",0,0,0,0,0.143779144239342,0,0,0,0,0,0,0.0106309127808023,0
"RP11-47I22.1",0,0,0,0.0305226782160483,0.038326527816496,0,0.00889476983172441,0,0,0,0,0,0
"RP11-47I22.2",0.000662160530360722,0.00225627612181101,0,0.00734833765905477,0.0203218741890703,0.0135552760116034,0.403895857351044,0.209047035537756,0.196545748380934,0.0674861220899553,0,0,0.175744587241581
"FLJ22447",0.000467998285332339,0.00117546162729027,0,0,0.00247922410202503,0.00167004851490936,0.0227524717013075,0.00697348124551954,0.00844540384232093,0.0172093343429476,0,0,0
"HIF1A-AS1",0.000974126224291131,0.000581929370533983,0,0,0.00862905835400712,0,0,0,0,0,0,0,0
"HIF1A",0.505362972968239,0.650626755329195,0.514035834231781,0.656799535423301,1.55076800080457,0.388461369233344,1.02847988123447,0.630764496177609,0.591483807730741,0.943647112709863,0.531414985169003,1.52098457256234,1.00974373524838
"HIF1A-AS2",0.00448049649771336,0.0344563393685738,0.0299072542799097,0.0105905502638106,0.0696432639960194,0.0345510541937854,0.0101547922503543,0.0325437915762941,0.0173095430973004,0.0427939918992137,0.542370290546667,0.273590006732774,0
"SNAPC1",0.15359053413734,0.282061551860606,0.124558095108406,0.197229184189751,0.458056016774959,0.113469120975213,0.15331961437357,0.110707649189334,0.173260844494873,0.199963006548133,0.276585260716176,0.148208876324596,0
"SYT16",0,0.00191814536705438,0,0.00417842719821832,0.0316659674823701,0,0,0,0,0.206221597146736,0,0,0.014999272535282
"KCNH5",0.00659979894354248,0.00256325956887761,2.09546967135059,0.00804331863987577,0.0263483453894157,0.0137667845068085,0.158460306285302,1.00872222729094,0.790211779660847,0.682347939283691,0,0,0
"RHOJ",0.000879131387555042,0.000921708936852983,0,0.0770278609869221,0.265871727890994,0.0030069689512414,0.00465137480685166,0.0135394213792879,0,0.00864157843615083,0,0,0
"PPP2R5E",1.75784032831324,1.84596611005971,0.985714014096907,0.801326805147765,0.573821435209308,1.23964057186144,1.29481283490916,1.20882831384915,1.05070527576387,1.92037119060792,1.60987419335149,0.122668637650054,0.47101940869838
"CTD-2302E22.4",0.019063212399435,0.0684914937489499,0.0418011865095447,0.00832249932452242,0.013255207625733,0.0212054155188995,0.017744246808177,0.0275054136342889,0.020001877922268,0.0117733746808845,0.0971323306099173,0,0
"WDR89",0.235417864703465,0.352965461057397,0.203130209010886,0.184342177968163,0.209200471325312,0.136632143330845,0.148050476064786,0.129743985233416,0.212322282314687,0.229351555355795,0.176853845239808,0.07864776874146,0.0428362754715203
"CTD-2302E22.6",0.00284384256016888,0.0134855429273587,0.0194265999956522,0.00282701415570798,0.00435028494366381,0,0.00562878289390363,0,0,0.00519674891387948,0,0,0
"SGPP1",0.053784981121666,0.050695580992234,0.0517050638380705,0.0644554560694146,0.103690584411827,0.114646845773961,0.0713881100352904,0.0263102955252117,0.0359170596457772,0.141499034914831,0.0500880586318926,0.114293307973512,0.0212440065346564
"SYNE2",3.55732524321563,7.91528560157603,0.183791107137221,1.8343401470969,1.29561356723671,2.0996181484215,0.30994894372114,0.290100749116633,0.226754597080369,0.224904593821871,8.79601062769871,0.310770036817359,0.420874637510514
"ESR2",0.0171540377179117,0.133152447065258,0,0.0187694776133874,0.0297740069754873,0.0146059892675598,0.0101666007271411,0.0141195439871614,0.00764336662783837,0.00686304115079474,0.0541020147590296,0,0
"RP11-544I20.2",0.011234111174048,0.0289601998764357,0.00472762274326928,0.0102716943389371,0.0320351384617832,0.0320706071199424,0.0171123151451944,0.0330768004816971,0.0127704135059893,0.00482006690252861,0.022053683075342,0,0
"MTHFD1",0.0494703806011419,0.0594063124752371,0.0722887184018189,0.0667036259249407,0.128486910711983,0.0402006981922644,0.111937087429731,0.0638556064027836,0.0485761645303621,0.0354993734324482,0.0799166912302301,0.126032698956243,0
"CTD-2555O16.2",0.00226329316689489,0,0,0,0,0,0.00321719371270267,0.00604527670440531,0.0122078657720743,0,0,0,0
"CTD-2555O16.4",0.00471254201620316,0.0137497294534927,0.00692118261522766,0,0.00829466615680476,0.0096033010758247,0.0109551605568702,0.0360257810322888,0.0252410520470493,0,0,0,0
"ZBTB25",0.110255287871163,0.238524409186633,0.302385254764752,0.0923767395428508,0.140257110700611,0.15107568286505,0.22883385896065,0.217615784984721,0.290232751692774,0.228109681463089,0.247818453405234,0.0626677352742453,0
"AKAP5",0.0105203505859709,0.0467236454056687,0.0510604415668455,0.00698430963870336,0.0245714752494191,0.0263035534388476,0.0564673358548464,0.0579384879106571,0.0332491088267776,0.0278804131512168,0.12826334988165,0,0
"ZBTB1",0.0623775111049245,0.0899867650646124,0.127865768435273,0.0781974458523269,0.0963447090033429,0.145428545638249,0.0583255624265279,0.119256920537658,0.0655276922719557,0.17370713737603,0.0896701517135603,0.189813796675148,0.297219692196731
"HSPA2",0.00642723558191463,0.0012628945238791,0,0.0310076847042482,0.0498318743992727,0.00383665222934433,0.00290788968629686,0,0.0289829869866389,0.156568927047796,0.0180134416301444,0.0395892472016666,0.134562336002153
"PPP1R36",0,0.00108478553573002,0,0,0.0147049514066782,0,0,0,0,0.00533435752997909,0,0.0214471231901309,0
"PLEKHG3",0.000428462195195208,0.00375468958406445,0,0.0300790057166532,0.115218817088803,0,0.00696025001218044,0.00554272107697288,0,0.0350053684868892,0,0.00898150618062348,0
"SPTB",0.00154013991791772,0,0.0485220483739561,0.00414321319100286,0.101227031021167,0.00494694891978423,0.0226514479325048,0.0686541456417385,0.0114683107636977,0.277093570731414,0.0361781411671068,0,0.31435394069336
"CHURC1",1.92129226894215,1.74859897051167,1.27585348476032,1.82023709142961,1.90876557350414,1.37891334743039,1.38946916446371,1.42057866704,1.2532989720669,1.19961040151897,1.01875884595652,0.906189674262444,2.93103493344018
"GPX2",0.00069829775130984,0.00231903069889917,0,0,0.0101665794035268,0.0053936297995889,0,0,0,0,0,0,0
"RAB15",0,0,0,0.0054756341666575,0.015440675232955,0.00240811766833525,0,0,0.00731674480950123,0.175440435819218,0,0,0.283823320921874
"FNTB",0.027963276662653,0.0448275624596632,0.0566725076091389,0.0222245686864152,0.11165577859698,0.04912581794616,0.103431015270002,0.0580940083927009,0.111200097358691,0.0294910255249371,0.0287406700599818,0.0589898061791782,0
"RP11-840I19.5",0.000198120447167359,0,0,0,0.00598329464136132,0,0,0,0,0,0,0,0
"MAX",0.380505768259785,0.434173534135825,0.473342414533927,0.624499745915789,0.47193588770246,0.414993017945809,0.478038081396708,0.827182981646643,0.687010433570375,0.932479406139002,0.288600943501181,0.566633083050939,1.17282934944624
"RP11-840I19.3",0.000387244506723688,0.00285687499041846,0.00330585725176153,0.0045973988836596,0,0,0,0,0,0.00592706392219899,0,0,0
"FUT8",0.0682956972023058,0.0908780878505925,0.184286425797474,0.2103797281586,0.517636035042087,0.0434031817961585,0.198782685882288,0.120860813523068,0.0226099837357875,0.298118086455159,0.0290935327985942,0.0112073825270182,0.171393098060774
"FUT8-AS1",0.00669622756294955,0.00959805739181501,0.0031032924691781,0.0209811427410113,0.0658262529068826,0.0039654309590712,0.00597003876346169,0.0201489291434258,0.0245721161135427,0,0,0.0150655048149353,0
"CTD-2014B16.3",0.000314900962387725,0,0.00254199244418166,0,0,0.0221832462005729,0.0125623548899088,0.00964387515620959,0.00818068181074483,0,0,0.00576676325995127,0
"RP11-72M17.1",0.00769537476399171,0.0102246033165221,0.00996262689559392,0,0,0.0240554590854595,0,0.0163153902847528,0.0174215619860998,0.00592706392219899,0,0,0
"GPHN",0.144465733883064,0.381835578347175,0.372651972497125,0.0914366868231327,0.146359412571993,0.352057441046233,0.477799458576637,0.408255857112278,0.477204403416361,0.449091352243015,0.466419448391065,0.00650480119376111,0.199380137835128
"RP11-862P13.1",0.000253585444601217,0,0,0,0,0,0,0,0,0,0,0,0
"FAM71D",0.00321906247498388,0.00485508852818063,0.00472601852788304,0.0205832468836964,0.0284553995256725,0.00302522065959491,0.00952146111802719,0.00553202600494784,0,0,0.0963279774977845,0.0461693306370444,0
"MPP5",0.2697073188989,0.361717463835312,0.0749510322289959,0.170206327729065,0.296077633822352,0.377875561837684,0.0940704752191992,0.150455411682669,0.102556305726881,0.0523533871687355,0.25062546102845,0.119183284625947,0.055240683658701
"ATP6V1D",1.02082991674636,1.17716763591627,1.06714082491097,1.142005823758,1.27754608396077,1.02964551099848,0.901456088385929,1.04741445592297,1.4460612585238,1.69976217405524,0.812488241622716,0.355227742837364,2.54191727721332
"EIF2S1",0.593350316888443,0.596383168190755,0.441689618529279,0.491167577928267,0.378241475390075,0.334582257154604,0.411132465927612,0.401495915441952,0.49582330220365,0.50700746989939,0.347730034823299,0.277142185301571,0.408872398786337
"PLEK2",0,0,0,0,0,0,0,0,0,0,0,0.00913344604005747,0
"TMEM229B",0.0361686820150387,0.0658317619487487,0.00475506200125343,0.00507740832355984,0.0277576646544562,0.116436870943799,0.0614078425242586,0,0.0338987422202775,0.0489775195100679,0.0550445585701625,0,0
"PLEKHH1",0.0428448688220151,0.171834266751614,0.0210698787308205,0.066385688383224,0.0953114245740174,0.186372962515025,0.195490293626208,0.0451671402332045,0.0543549161789122,0.156776775053389,0.266769247001965,0.0128703607175998,0
"PIGH",0.868843345806531,0.930081388855815,0.75524461702516,0.926001904482533,1.2158305589278,0.626812462809778,0.692888741475695,0.723295304770776,0.800822825825291,0.713315714569236,0.434319982991232,0.247260071700909,0.358420013021178
"ARG2",0.30217532238398,0.309338875589701,0.0462008076599932,0.2455185843187,0.337091807099796,0.369983137558399,0.0617406273067797,0.0561402220562624,0.0475308111301138,0.0651490999038957,0.22043845323252,0.0548742384239735,0.0896379077964788
"VTI1B",1.72342165220176,1.08985363478348,1.00735267478021,1.4967595469429,0.726976518859459,2.49526657228537,0.717828644097631,0.841385543262865,0.892358972062977,1.15175740633609,0.642335359633391,0.845338255769589,2.36570071819888
"RP11-1012A1.4",0.000650949449461594,0.00138035920077609,0,0,0.00354685394055473,0,0,0,0,0,0,0,0
"RDH11",0.481213479307178,1.23164941318075,0.466747566995491,0.853713676409435,4.25155276754833,0.524267562671133,0.535345639804975,0.493894625419732,0.55628455760905,0.808608341583098,1.41836002991178,0.414843513048066,0.277093162990995
"RDH12",9.57540974983219,11.4563732905475,0.299851150581694,3.16103807071808,0.691556954066157,3.32916656706166,0.606143752426988,0.71795254016725,0.398152227541133,0.416002938135332,8.25096928123993,0.869980914766397,0.686552084472527
"ZFYVE26",0.148894078369251,0.666057435900024,0.0461923591531996,0.0911667583588758,0.0730822067573808,0.15041436236122,0.0830086283321407,0.103656102295358,0.0181905809769241,0.012408813923408,0.608324863172242,0.0713153126107337,0
"RAD51B",0.0284027794654253,0.0696994744594051,0.050011381607236,0.0545325710273891,0.0635778701947857,0.0492858416631924,0.0227143252880953,0.0442116956000087,0.0106126018279145,0.030992528706492,0.0106597761873392,0.147552927994025,0
"CTD-2566J3.1",0,0.00173569615507826,0,0.00462516933901242,0,0,0,0,0,0.00691291387615376,0,0,0
"CTD-2325P2.4",0.0461870662048785,0.0202064067481223,0.010574051802629,1.68667182041579,0.878251454677446,0.0134270390152001,0.0195026134510563,0.0432015356282837,0.027179451675304,0.0567862884956789,0.0235905251014982,0,0.230659407482062
"ZFP36L1",0.0174874439524061,0.00833163976308788,0.0374307332505764,0.389526463573996,1.73673392655589,0.00880671635416034,0.0929406012856775,0.0123917229934712,0.00798150844124333,0.0104922105828633,0,4.8661880391581,0.014999272535282
"ACTN1",0.32770333743245,0.874708746402938,0.727544380532143,0.159059205731315,0.0642240168303072,0.705027311761938,0.297152018096913,0.970118912759943,0.637408677995289,0.167747103022238,1.37285841576622,0.0174805134448145,0
"ACTN1-AS1",0.00215949466933959,0.00302926011750587,0,0,0,0.00164100867552056,0,0,0,0.0113851646750219,0.0277478717382377,0,0
"DCAF5",0.119217980277137,0.323846829423349,0.15954852220356,0.102689234756463,0.279543174199436,0.195855362654158,0.244266555273503,0.214849539280562,0.161915022734796,0.275831601680818,0.282182894305314,0.0360358238789676,0
"RP11-817G13.3",0.00494285498447445,0.0185357248427046,0.0054024734684528,0,0.0596285326407018,0.0128466499887876,0.0115070899087679,0.0288593580266362,0,0.0145610405683229,0.122361411054169,0,0
"RP11-363J20.1",0.0219994914846937,0.0242976591976389,0,0.00170003726481684,0.0094483418874455,0.00808065788095758,0,0,0,0,0.0273950086294277,0,0
"EXD2",0.0892160250452763,0.138858703117853,0.11113524308155,0.0491947655242371,0.196703375537234,0.118148363347874,0.121293457947723,0.063961091033473,0.143185374827608,0.136256663658541,0.0245307271888768,0.0241506887100217,0.0212440065346564
"RP11-363J20.2",0,0,0,0,0,0,0.0133618184643472,0.0131814826531688,0,0.0129820224952486,0,0,0
"GALNT16",0.00136368181877653,0.00195363900116109,0.0137854124597801,0,0.0063705629029381,0.00832596316561902,0.0146539355960705,0.0658651248398171,0,0.0313744431781032,0,0,0
"ERH",3.85850268430932,3.04175256776986,4.11786135997156,4.3842807121687,3.48309347329702,3.17018221385947,3.97865743408408,3.67686946086723,2.98613209226091,2.95030799612832,2.61030457479758,1.17772340560824,3.56047941587665
"SLC39A9",0.0330471440526036,0.0594694089876226,0.073845425617403,0.119605546651412,0.143607426817609,0.0682156532405192,0.117748407246179,0.121403831097601,0.102839157685328,0.272599947575056,0.0745363811654949,0.0456615270746274,0.0233353168352643
"PLEKHD1",0.00113538718090942,0.00498263937541487,0.164105416511548,0.017374147912447,0.0177405188301261,0.0294094307538318,0.255929927887855,0.328229376914534,0.589034044892581,0.403174540887811,0,0,0
"CCDC177",0.0249268112657961,0.0459779544097321,0.120373428079047,0.00533958705769531,0.00878654094615288,0.0861036691683622,0.12782964678925,0.144095743090487,0.132093021011312,0,0.0290935327985942,0,0
"SUSD6",0.0996485187249213,0.214032854941258,0.19329362301515,0.0920177853802745,0.0327049443908646,0.206267616354519,0.0743927847958849,0.187616048721282,0.227302842341813,0.127830212683355,0.360975312795689,0.189489921572757,0
"SRSF5",3.04189081811047,8.53267053747202,10.3250620287164,3.05537637004112,9.99024611160777,7.62320467542371,9.75757582504369,10.6305982551074,11.2272192555843,7.63107147308375,7.52396271783111,2.90363085776215,0.989365330791532
"SMOC1",0.000313102507068133,0,0.0148530359892537,0,0.0139734086034277,0.0832919975514383,0.0955803878413377,0,0.017778915628378,0,0,0,0
"SLC8A3",0.00475734677061786,0.000685204274468713,0.503681636527238,0,0.00297244837600283,0.00494694891978423,0.219139048294793,0.215009041133301,0.219091643804211,0.191195996925859,0,0.0139751856603415,0.118522732660124
"RP11-486O13.2",0,0,0.00735740972090402,0,0,0,0.0315175010633493,0.0153523812691178,0.0529581518648826,0.0147093391261275,0,0,0
"RP11-718G2.5",0.000732894317975899,0,0.00306774815014787,0,0,0,0,0,0,0,0.133479673770723,0,0
"COX16",0.241336526334894,0.186278491917672,0.216004229169253,0.244119433436043,0.244004012038812,0.158368840747648,0.207145180278852,0.228407301649766,0.221702544479445,0.227182247742535,0.10329901027028,0.0384098753223446,0.298344627054548
"SYNJ2BP-COX16",0.00883097513083882,0.00906045703309754,0.0161905003356144,0.00229973504752518,0.0046995020877538,0,0,0.00396059053989186,0,0.00722654048163447,0,0.0895263162606648,0
"SYNJ2BP",0.944313709066951,1.83731750761048,0.978532553138868,0.51494459279162,0.582637835303497,1.10576159871693,0.669183292707936,0.814884791879038,0.820860615301636,0.726347055884013,1.37147040734084,0.257994336348068,0.221496836448675
"ADAM21",0.00409049846696984,0.000717940029033495,0,0,0,0.00802481610712672,0,0,0,0,0,0,0
"ADAM20",0.0106297274073435,0.0349461854513179,0.0480866833874478,0.00167402007886643,0.0157116537814915,0.0280344812895931,0.0282748243979018,0.0335675684512603,0.00970459221303521,0.00469388368180726,0,0,0
"MED6",0.805808385771145,1.55297827705106,1.10977908811573,0.622865862637687,0.618397156649391,0.810507717418618,1.01472594670803,1.21648114182007,1.08368781689336,0.815816917713679,1.10092723520346,0.325975512197047,0.4033440356856
"CTD-2540L5.6",0.0050757614764559,0.00946982660453357,0,0.00316338270635615,0.00498513184427445,0.031080667254577,0,0,0,0,0,0,0
"TTC9",0.0328452613518778,0.025881696106013,0.00944452304940533,0.0623698537301597,0.185927027057241,0.143959916420504,0.0310216062639364,0.0209457953872629,0,0.164227099315947,0.0716961796849253,0.010607468506426,0.603266382745964
"MAP3K9",0.0237653367727079,0.0661344030128902,0.0446283457975871,0.00880914371263915,0.0188658778066274,0.0639281237422154,0.243626111187318,0.0630350994348418,0.0879643954941211,0.201604966842969,0.0199635067097346,0,0.583081664780039
"RP6-65G23.3",0.221472987795101,0.170131966087857,0.14918541282883,0.0875144573632232,0.0909691429680372,0.253578025721851,0.0855146429005838,0.186931679130081,0.161646553528544,0.138078328664179,0.0467430295320264,0.0500568144844398,0.15490788340096
"RP6-65G23.5",0,0.000247026907652943,0,0.0190946828946012,0,0,0,0,0,0,0,0,0
"RP1-292L20.3",0.00511138168246315,0.0155952504921813,0.0174286981280863,0,0.0218331903164532,0.00472670232699017,0.0115036015739451,0,0.0142381993803536,0.00691291387615376,0.0517511504853131,0,0
